year,quarter,state,category,total_count,total_amount
2024,2,punjab,Merchant payments,313322694.0,186301927638.0
2024,2,punjab,Others,423207.0,464010177.0
2024,2,punjab,Peer-to-peer payments,159945243.0,502395083454.0
2024,2,punjab,Recharge & bill payments,41791029.0,43521820899.0
2024,2,rajasthan,Financial Services,1740591.0,2701551117.0
2024,2,rajasthan,Merchant payments,3290016030.0,1569846936021.0
2024,2,rajasthan,Others,2249535.0,1778771508.0
2024,2,rajasthan,Peer-to-peer payments,1811842329.0,5638930314423.0
2024,2,rajasthan,Recharge & bill payments,350716833.0,278026040703.0
2024,2,sikkim,Financial Services,17964.0,38625369.0
2024,2,sikkim,Merchant payments,10831692.0,8270008494.0
2024,2,sikkim,Others,5670.0,8047665.0
2024,2,sikkim,Peer-to-peer payments,8782920.0,24641637327.0
2024,2,sikkim,Recharge & bill payments,1926720.0,931235610.0
2024,2,tamil-nadu,Financial Services,1271442.0,1831198518.0
2024,2,tamil-nadu,Merchant payments,1265930289.0,591495803052.0
2024,2,tamil-nadu,Others,788880.0,828241065.0
2024,2,tamil-nadu,Peer-to-peer payments,698839470.0,2207162809887.0
2024,2,tamil-nadu,Recharge & bill payments,148420977.0,154135397076.0
2024,2,telangana,Financial Services,1838310.0,3223884765.0
2024,2,telangana,Merchant payments,4580369820.0,1898532331452.0
2024,2,telangana,Others,1394349.0,1663957626.0
2024,2,telangana,Peer-to-peer payments,2348677926.0,8088912064002.0
2024,2,telangana,Recharge & bill payments,319512666.0,392295062091.0
2024,2,tripura,Financial Services,36318.0,47331609.0
2024,2,tripura,Merchant payments,21361359.0,14431448775.0
2024,2,tripura,Others,32415.0,24352095.0
2024,2,tripura,Peer-to-peer payments,13096194.0,37775129073.0
2024,2,tripura,Recharge & bill payments,3836355.0,2134031652.0
2024,2,uttar-pradesh,Financial Services,2574078.0,4220063682.0
2024,2,uttar-pradesh,Merchant payments,3767469969.0,1900314122205.0
2024,2,uttar-pradesh,Others,3091098.0,3052266894.0
2024,2,uttar-pradesh,Peer-to-peer payments,2204066052.0,5893138470492.0
2024,2,uttar-pradesh,Recharge & bill payments,429414777.0,311945156928.0
2024,2,uttarakhand,Financial Services,260034.0,454811814.0
2024,2,uttarakhand,Merchant payments,305397534.0,143603468583.0
2024,2,uttarakhand,Others,301905.0,270997401.0
2024,2,uttarakhand,Peer-to-peer payments,138587844.0,375424004844.0
2024,2,uttarakhand,Recharge & bill payments,31147629.0,22085464728.0
2024,2,west-bengal,Financial Services,1637835.0,2049170223.0
2024,2,west-bengal,Merchant payments,1515189120.0,938993310948.0
2024,2,west-bengal,Others,1514142.0,1297423710.0
2024,2,west-bengal,Peer-to-peer payments,1181805498.0,3546132380379.0
2024,2,west-bengal,Recharge & bill payments,241295526.0,153559161432.0
2024,3,andaman-&-nicobar-islands,Financial Services,12507.0,32269200.0
2024,3,andaman-&-nicobar-islands,Merchant payments,9474096.0,6397085817.0
2024,3,andaman-&-nicobar-islands,Others,5595.0,5881914.0
2024,3,andaman-&-nicobar-islands,Peer-to-peer payments,5199162.0,15916982427.0
2024,3,andaman-&-nicobar-islands,Recharge & bill payments,1146390.0,639315669.0
2024,3,andhra-pradesh,Financial Services,1901949.0,2571044109.0
2024,3,andhra-pradesh,Merchant payments,3560477055.0,1709467343244.0
2024,3,andhra-pradesh,Others,883464.0,914849355.0
2024,3,andhra-pradesh,Peer-to-peer payments,2408917896.0,7666107681618.0
2024,3,andhra-pradesh,Recharge & bill payments,301933722.0,300875904141.0
2024,3,arunachal-pradesh,Financial Services,24510.0,63661869.0
2024,3,arunachal-pradesh,Merchant payments,37392120.0,23129545941.0
2024,3,arunachal-pradesh,Others,15564.0,10681134.0
2024,3,arunachal-pradesh,Peer-to-peer payments,30249465.0,69642465132.0
2024,3,arunachal-pradesh,Recharge & bill payments,5659767.0,1959516039.0
2024,3,assam,Financial Services,394905.0,527835669.0
2024,3,assam,Merchant payments,483779079.0,238711377351.0
2024,3,assam,Others,216366.0,176544453.0
2024,3,assam,Peer-to-peer payments,336094026.0,732247717011.0
2024,3,assam,Recharge & bill payments,65552397.0,29011451166.0
2024,3,bihar,Financial Services,1376379.0,1892851602.0
2024,3,bihar,Merchant payments,2191104699.0,1112366116833.0
2024,3,bihar,Others,994731.0,676665081.0
2024,3,bihar,Peer-to-peer payments,1643693358.0,4074759417363.0
2024,3,bihar,Recharge & bill payments,221459502.0,151146369138.0
2024,3,chandigarh,Financial Services,52341.0,98863197.0
2024,3,chandigarh,Merchant payments,36967944.0,18128795586.0
2024,3,chandigarh,Others,40053.0,94802028.0
2024,3,chandigarh,Peer-to-peer payments,13590999.0,36338518233.0
2024,3,chandigarh,Recharge & bill payments,2473818.0,3116794584.0
2024,3,chhattisgarh,Financial Services,538686.0,1062060072.0
2024,3,chhattisgarh,Merchant payments,802524243.0,409257012906.0
2024,3,chhattisgarh,Others,441840.0,373247484.0
2024,3,chhattisgarh,Peer-to-peer payments,438908055.0,1026708344145.0
2024,3,chhattisgarh,Recharge & bill payments,88507482.0,54679736667.0
2024,3,dadra-&-nagar-haveli-&-daman-&-diu,Financial Services,31650.0,46108437.0
2024,3,dadra-&-nagar-haveli-&-daman-&-diu,Merchant payments,50334654.0,16690045731.0
2024,3,dadra-&-nagar-haveli-&-daman-&-diu,Others,24951.0,29707170.0
2024,3,dadra-&-nagar-haveli-&-daman-&-diu,Peer-to-peer payments,21755271.0,44643863139.0
2024,3,dadra-&-nagar-haveli-&-daman-&-diu,Recharge & bill payments,4192284.0,3284170221.0
2024,3,delhi,Financial Services,1389075.0,2809338486.0
2024,3,delhi,Merchant payments,1694005023.0,693097802553.0
2024,3,delhi,Others,1392171.0,2420778207.0
2024,3,delhi,Peer-to-peer payments,728358987.0,2018767345707.0
2024,3,delhi,Recharge & bill payments,109388313.0,157514885811.0
2024,3,goa,Financial Services,96111.0,153361614.0
2024,3,goa,Merchant payments,71368935.0,40991309574.0
2024,3,goa,Others,35226.0,40880286.0
2024,3,goa,Peer-to-peer payments,32574666.0,92284148295.0
2024,3,goa,Recharge & bill payments,6211395.0,4270884267.0
2024,3,gujarat,Financial Services,1153944.0,1543501608.0
2024,3,gujarat,Merchant payments,1429538682.0,716936188245.0
2024,3,gujarat,Others,929454.0,1128198015.0
2024,3,gujarat,Peer-to-peer payments,676947798.0,2015721187140.0
2024,3,gujarat,Recharge & bill payments,163753872.0,155325089295.0
2024,3,haryana,Financial Services,1084662.0,2137880304.0
2024,3,haryana,Merchant payments,1563869127.0,672367123347.0
2024,3,haryana,Others,974283.0,1429459788.0
2024,3,haryana,Peer-to-peer payments,694384635.0,1945951602021.0
2024,3,haryana,Recharge & bill payments,124507953.0,147733979934.0
2024,3,himachal-pradesh,Financial Services,134331.0,218448378.0
2024,3,himachal-pradesh,Merchant payments,93145176.0,47629348770.0
2024,3,himachal-pradesh,Others,85272.0,107754987.0
2024,3,himachal-pradesh,Peer-to-peer payments,43453260.0,114544678269.0
2024,3,himachal-pradesh,Recharge & bill payments,12394608.0,7347594390.0
2024,3,india,Financial Services,43194260.0,69801434252.0
2024,3,india,Merchant payments,63304334380.0,28529940971912.0
2024,3,india,Others,29444216.0,33238933472.0
2024,3,india,Peer-to-peer payments,34267936432.0,95855755018428.0
2024,3,india,Recharge & bill payments,5639152248.0,4899134163176.0
2024,3,jammu-&-kashmir,Financial Services,186933.0,440700753.0
2024,3,jammu-&-kashmir,Merchant payments,218287554.0,120195539163.0
2024,3,jammu-&-kashmir,Others,380679.0,237457272.0
2024,3,jammu-&-kashmir,Peer-to-peer payments,106235973.0,296871840408.0
2024,3,jammu-&-kashmir,Recharge & bill payments,33574725.0,15665500335.0
2024,3,jharkhand,Financial Services,683952.0,1062876438.0
2024,3,jharkhand,Merchant payments,924236352.0,432038521134.0
2024,3,jharkhand,Others,480483.0,349012554.0
2024,3,jharkhand,Peer-to-peer payments,557949720.0,1341950019861.0
2024,3,jharkhand,Recharge & bill payments,84377142.0,54328191789.0
2024,3,karnataka,Financial Services,3341472.0,6553206630.0
2024,3,karnataka,Merchant payments,6384371610.0,2618015087049.0
2024,3,karnataka,Others,1965561.0,2571246723.0
2024,3,karnataka,Peer-to-peer payments,2956992693.0,8743340088345.0
2024,3,karnataka,Recharge & bill payments,436730949.0,351128070705.0
2024,3,kerala,Financial Services,922638.0,1225157436.0
2024,3,kerala,Merchant payments,399609540.0,207953896227.0
2024,3,kerala,Others,286332.0,341120436.0
2024,3,kerala,Peer-to-peer payments,192037614.0,523768777542.0
2024,3,kerala,Recharge & bill payments,51230250.0,41617142286.0
2024,3,ladakh,Financial Services,29895.0,66637665.0
2024,3,ladakh,Merchant payments,10835430.0,8270018634.0
2024,3,ladakh,Others,8313.0,8891889.0
2024,3,ladakh,Peer-to-peer payments,8209173.0,28515600561.0
2024,3,ladakh,Recharge & bill payments,1658844.0,1097466387.0
2024,3,lakshadweep,Financial Services,390.0,477381.0
2024,3,lakshadweep,Merchant payments,301323.0,137811237.0
2024,3,lakshadweep,Others,138.0,92199.0
2024,3,lakshadweep,Peer-to-peer payments,133668.0,416589432.0
2024,3,lakshadweep,Recharge & bill payments,36915.0,22254012.0
2024,3,madhya-pradesh,Financial Services,1821402.0,2937125910.0
2024,3,madhya-pradesh,Merchant payments,2844263334.0,1227087341841.0
2024,3,madhya-pradesh,Others,1293936.0,1145368680.0
2024,3,madhya-pradesh,Peer-to-peer payments,1492580508.0,3838508538567.0
2024,3,madhya-pradesh,Recharge & bill payments,273256191.0,213569024595.0
2024,3,maharashtra,Financial Services,4241601.0,6763441353.0
2024,3,maharashtra,Merchant payments,6409995711.0,2625172070082.0
2024,3,maharashtra,Others,2696193.0,3064704045.0
2024,3,maharashtra,Peer-to-peer payments,2913637515.0,7978687175967.0
2024,3,maharashtra,Recharge & bill payments,531640965.0,448118594970.0
2024,3,manipur,Financial Services,28374.0,38346708.0
2024,3,manipur,Merchant payments,6256092.0,5796803934.0
2024,3,manipur,Others,8601.0,10182453.0
2024,3,manipur,Peer-to-peer payments,8894475.0,28195527651.0
2024,3,manipur,Recharge & bill payments,1912746.0,973689747.0
2024,3,meghalaya,Financial Services,23250.0,38205987.0
2024,3,meghalaya,Merchant payments,17622492.0,10721313870.0
2024,3,meghalaya,Others,16188.0,9588309.0
2024,3,meghalaya,Peer-to-peer payments,15405171.0,36676200453.0
2024,3,meghalaya,Recharge & bill payments,3263271.0,1433561469.0
2024,3,mizoram,Financial Services,84789.0,18496605.0
2024,3,mizoram,Merchant payments,2978331.0,2307676419.0
2024,3,mizoram,Others,4227.0,2459448.0
2024,3,mizoram,Peer-to-peer payments,3276633.0,9094673361.0
2024,3,mizoram,Recharge & bill payments,736638.0,348358860.0
2024,3,nagaland,Financial Services,21909.0,26523177.0
2024,3,nagaland,Merchant payments,9210585.0,7282103586.0
2024,3,nagaland,Others,6429.0,5225166.0
2024,3,nagaland,Peer-to-peer payments,9679650.0,28741068474.0
2024,3,nagaland,Recharge & bill payments,2026332.0,789025101.0
2024,3,odisha,Financial Services,918171.0,1628380431.0
2024,3,odisha,Merchant payments,1783194756.0,762143494995.0
2024,3,odisha,Others,567954.0,491667018.0
2024,3,odisha,Peer-to-peer payments,1117337235.0,2653830171144.0
2024,3,odisha,Recharge & bill payments,169802931.0,113608120314.0
2024,3,puducherry,Financial Services,27039.0,49778526.0
2024,3,puducherry,Merchant payments,31905006.0,15376056684.0
2024,3,puducherry,Others,16695.0,17456067.0
2024,3,puducherry,Peer-to-peer payments,13773222.0,40415714160.0
2024,3,puducherry,Recharge & bill payments,2304171.0,2746007751.0
2024,3,punjab,Financial Services,440373.0,777565344.0
2024,3,punjab,Merchant payments,342183069.0,198951228849.0
2024,3,punjab,Others,355026.0,502557576.0
2024,3,punjab,Peer-to-peer payments,176922333.0,521741314569.0
2024,3,punjab,Recharge & bill payments,42763359.0,46375803249.0
2024,3,rajasthan,Financial Services,2221347.0,3407339172.0
2024,3,rajasthan,Merchant payments,3541074132.0,1618118732736.0
2024,3,rajasthan,Others,1793985.0,1634112618.0
2024,3,rajasthan,Peer-to-peer payments,1916751276.0,5489672691021.0
2024,3,rajasthan,Recharge & bill payments,344374365.0,303940272168.0
2024,3,sikkim,Financial Services,20145.0,47960124.0
2024,3,sikkim,Merchant payments,11901786.0,8161758663.0
2024,3,sikkim,Others,5613.0,7852896.0
2024,3,sikkim,Peer-to-peer payments,9180894.0,22611972912.0
2024,3,sikkim,Recharge & bill payments,2032905.0,879942621.0
2024,3,tamil-nadu,Financial Services,1499739.0,1925447130.0
2024,3,tamil-nadu,Merchant payments,1396132215.0,635711247285.0
2024,3,tamil-nadu,Others,753639.0,949816062.0
2024,3,tamil-nadu,Peer-to-peer payments,785118732.0,2352982941780.0
2024,3,tamil-nadu,Recharge & bill payments,152105778.0,160769332206.0
2024,3,telangana,Financial Services,2142090.0,3790795950.0
2024,3,telangana,Merchant payments,4993914408.0,2052602038341.0
2024,3,telangana,Others,1341729.0,1547606796.0
2024,3,telangana,Peer-to-peer payments,2524638594.0,8221806766167.0
2024,3,telangana,Recharge & bill payments,308376684.0,374203722540.0
2024,3,tripura,Financial Services,39696.0,55934679.0
2024,3,tripura,Merchant payments,24070953.0,15831923808.0
2024,3,tripura,Others,26442.0,17810397.0
2024,3,tripura,Peer-to-peer payments,15252432.0,41543840898.0
2024,3,tripura,Recharge & bill payments,3812220.0,2397028785.0
2024,3,uttar-pradesh,Financial Services,3131304.0,5331003162.0
2024,3,uttar-pradesh,Merchant payments,4090853907.0,1954886670684.0
2024,3,uttar-pradesh,Others,2469819.0,2930822694.0
2024,3,uttar-pradesh,Peer-to-peer payments,2352118101.0,5855861693592.0
2024,3,uttar-pradesh,Recharge & bill payments,409294368.0,333415425570.0
2024,3,uttarakhand,Financial Services,308055.0,559308960.0
2024,3,uttarakhand,Merchant payments,305498925.0,140094007479.0
2024,3,uttarakhand,Others,230892.0,269436978.0
2024,3,uttarakhand,Peer-to-peer payments,141134112.0,356697412458.0
2024,3,uttarakhand,Recharge & bill payments,30664461.0,22624436772.0
2024,3,west-bengal,Financial Services,2070081.0,2449141623.0
2024,3,west-bengal,Merchant payments,1705572441.0,1025431290336.0
2024,3,west-bengal,Others,1335318.0,1405261926.0
2024,3,west-bengal,Peer-to-peer payments,1309565022.0,3626251693998.0
2024,3,west-bengal,Recharge & bill payments,236206473.0,167393958828.0
2024,4,andaman-&-nicobar-islands,Financial Services,38667.0,38369865.0
2024,4,andaman-&-nicobar-islands,Merchant payments,10998180.0,7639803534.0
2024,4,andaman-&-nicobar-islands,Others,6996.0,11507793.0
2024,4,andaman-&-nicobar-islands,Peer-to-peer payments,5979903.0,18428416335.0
2024,4,andaman-&-nicobar-islands,Recharge & bill payments,1167954.0,644736792.0
2024,4,andhra-pradesh,Financial Services,6767163.0,2933750265.0
2024,4,andhra-pradesh,Merchant payments,3957184011.0,1868415715140.0
2024,4,andhra-pradesh,Others,966186.0,1116028101.0
2024,4,andhra-pradesh,Peer-to-peer payments,2618752521.0,8170996222545.0
2024,4,andhra-pradesh,Recharge & bill payments,305666751.0,312584990847.0
2024,4,arunachal-pradesh,Financial Services,76779.0,50516277.0
2024,4,arunachal-pradesh,Merchant payments,42352287.0,25545943464.0
2024,4,arunachal-pradesh,Others,15216.0,10468212.0
2024,4,arunachal-pradesh,Peer-to-peer payments,32275749.0,77546658189.0
2024,4,arunachal-pradesh,Recharge & bill payments,5660340.0,2086074477.0
2024,4,assam,Financial Services,1314486.0,520490610.0
2024,4,assam,Merchant payments,545256000.0,270451879344.0
2024,4,assam,Others,221394.0,223353150.0
2024,4,assam,Peer-to-peer payments,387621282.0,846960587055.0
2024,4,assam,Recharge & bill payments,62911431.0,30202907718.0
2024,4,bihar,Financial Services,5010759.0,2142399039.0
2024,4,bihar,Merchant payments,2529409371.0,1353771888798.0
2024,4,bihar,Others,971649.0,839249232.0
2024,4,bihar,Peer-to-peer payments,1925915115.0,4776114627273.0
2024,4,bihar,Recharge & bill payments,217696131.0,163914263799.0
2024,4,chandigarh,Financial Services,107556.0,75606531.0
2024,4,chandigarh,Merchant payments,38882376.0,19945929114.0
2024,4,chandigarh,Others,38676.0,76146618.0
2024,4,chandigarh,Peer-to-peer payments,14183280.0,38453547891.0
2024,4,chandigarh,Recharge & bill payments,2373444.0,2952927513.0
2024,4,chhattisgarh,Financial Services,1431933.0,972558576.0
2024,4,chhattisgarh,Merchant payments,913335969.0,477637443447.0
2024,4,chhattisgarh,Others,441567.0,435769962.0
2024,4,chhattisgarh,Peer-to-peer payments,499396557.0,1195035418908.0
2024,4,chhattisgarh,Recharge & bill payments,87360186.0,56404142982.0
2024,4,dadra-&-nagar-haveli-&-daman-&-diu,Financial Services,76269.0,37805199.0
2024,4,dadra-&-nagar-haveli-&-daman-&-diu,Merchant payments,57639690.0,18993398952.0
2024,4,dadra-&-nagar-haveli-&-daman-&-diu,Others,19704.0,18857232.0
2024,4,dadra-&-nagar-haveli-&-daman-&-diu,Peer-to-peer payments,23646957.0,49462538361.0
2024,4,dadra-&-nagar-haveli-&-daman-&-diu,Recharge & bill payments,4008480.0,3323064639.0
2024,4,delhi,Financial Services,3346530.0,2798401923.0
2024,4,delhi,Merchant payments,1836333642.0,783501612162.0
2024,4,delhi,Others,1290372.0,2584249230.0
2024,4,delhi,Peer-to-peer payments,784677720.0,2237623199442.0
2024,4,delhi,Recharge & bill payments,105980982.0,144673994952.0
2024,4,goa,Financial Services,213762.0,166408434.0
2024,4,goa,Merchant payments,91143351.0,51650782785.0
2024,4,goa,Others,40677.0,64007886.0
2024,4,goa,Peer-to-peer payments,40498770.0,113161382271.0
2024,4,goa,Recharge & bill payments,6498048.0,4645187253.0
2024,4,gujarat,Financial Services,3274830.0,1673913300.0
2024,4,gujarat,Merchant payments,1590129141.0,813158534040.0
2024,4,gujarat,Others,875592.0,1261022262.0
2024,4,gujarat,Peer-to-peer payments,732329823.0,2252642356584.0
2024,4,gujarat,Recharge & bill payments,155515512.0,159307678080.0
2024,4,haryana,Financial Services,2719998.0,2153307651.0
2024,4,haryana,Merchant payments,1663585011.0,768362784936.0
2024,4,haryana,Others,932631.0,1586750685.0
2024,4,haryana,Peer-to-peer payments,733995225.0,2173852352697.0
2024,4,haryana,Recharge & bill payments,122950005.0,149922882093.0
2024,4,himachal-pradesh,Financial Services,388092.0,276915504.0
2024,4,himachal-pradesh,Merchant payments,102281559.0,55953295155.0
2024,4,himachal-pradesh,Others,79434.0,100652472.0
2024,4,himachal-pradesh,Peer-to-peer payments,47074953.0,127600643451.0
2024,4,himachal-pradesh,Recharge & bill payments,11571156.0,7279482120.0
2024,4,india,Financial Services,128453360.0,72649327004.0
2024,4,india,Merchant payments,69676767232.0,32325718240904.0
2024,4,india,Others,28868944.0,37477545188.0
2024,4,india,Peer-to-peer payments,37472817136.0,106535467745992.0
2024,4,india,Recharge & bill payments,5570116684.0,5023890679300.0
2024,4,jammu-&-kashmir,Financial Services,541836.0,387132099.0
2024,4,jammu-&-kashmir,Merchant payments,233240679.0,137404990596.0
2024,4,jammu-&-kashmir,Others,306744.0,218954898.0
